% Yield (g): 16667.8
% Batch time (h): 54
%
% 1 - Time
% 2 - Cell mass concentration (g/l)
% 3 - Substrate concentration (g/l)
% 4 - Product concentration (g/l)
% 5 - Broth volume (l)
% 6 - Specific growth rate
% 7 - Specific productivity
% 8 - Feed rate -control- (g/l)

40.9859 15.0406 0.383177 89.5797 126.644 0.0392785 0.20662 4.97897
41.0589 15.0406 0.381317 89.5494 127.008 0.03922 0.206121 4.9859
41.1317 15.0406 0.379476 89.5191 127.371 0.0391617 0.205625 4.99282
41.2045 15.0405 0.377652 89.4888 127.735 0.0391037 0.205132 4.99972
41.2771 15.0405 0.375847 89.4584 128.098 0.0390459 0.204642 5.00661
41.3497 15.0404 0.374059 89.428 128.462 0.0389883 0.204154 5.01348
41.4221 15.0404 0.372288 89.3976 128.825 0.038931 0.203669 5.02034
41.4944 15.0404 0.370534 89.3671 129.188 0.0388739 0.203187 5.02718
41.5667 15.0403 0.368797 89.3367 129.552 0.038817 0.202707 5.03401
41.6388 15.0403 0.367076 89.3061 129.915 0.0387604 0.20223 5.04083
41.7108 15.0402 0.365371 89.2756 130.278 0.038704 0.201755 5.04763
41.7827 15.0402 0.363683 89.245 130.642 0.0386478 0.201283 5.05442
41.8546 15.0401 0.36201 89.2144 131.005 0.0385918 0.200813 5.06119
41.9263 15.0401 0.360353 89.1838 131.368 0.038536 0.200346 5.06796
41.9979 15.04 0.358711 89.1532 131.731 0.0384805 0.199881 5.0747
42.0695 15.04 0.357084 89.1225 132.095 0.0384252 0.199419 5.08144
42.1409 15.0399 0.355472 89.0918 132.458 0.03837 0.198959 5.08816
42.2122 15.0399 0.353874 89.0611 132.821 0.0383151 0.198501 5.09487
42.2835 15.0399 0.352291 89.0304 133.184 0.0382604 0.198046 5.10157
42.3547 15.0398 0.350723 88.9996 133.548 0.038206 0.197593 5.10825
42.4257 15.0398 0.349168 88.9689 133.911 0.0381517 0.197143 5.11492
42.4967 15.0397 0.347627 88.9381 134.274 0.0380976 0.196694 5.12158
42.5676 15.0397 0.3461 88.9073 134.637 0.0380437 0.196248 5.12822
42.6384 15.0396 0.344587 88.8765 135.001 0.0379901 0.195805 5.13485
42.7091 15.0396 0.343086 88.8456 135.364 0.0379366 0.195363 5.14147
42.7797 15.0395 0.341599 88.8148 135.727 0.0378833 0.194924 5.14808
42.8502 15.0395 0.340125 88.784 136.09 0.0378302 0.194487 5.15467
42.9206 15.0394 0.338663 88.7531 136.454 0.0377773 0.194052 5.16125
42.991 15.0394 0.337214 88.7222 136.817 0.0377246 0.193619 5.16783
43.0612 15.0393 0.335778 88.6913 137.18 0.0376721 0.193189 5.17438
43.1314 15.0393 0.334354 88.6604 137.544 0.0376198 0.19276 5.18093
43.2015 15.0392 0.332942 88.6295 137.907 0.0375677 0.192334 5.18746
43.2715 15.0392 0.331541 88.5986 138.271 0.0375158 0.19191 5.19399
43.3414 15.0391 0.330153 88.5677 138.634 0.037464 0.191488 5.2005
43.4113 15.0391 0.328776 88.5367 138.997 0.0374125 0.191068 5.20699
43.481 15.039 0.327411 88.5058 139.361 0.0373611 0.190649 5.21348
43.5507 15.039 0.326057 88.4748 139.724 0.0373099 0.190233 5.21996
43.6203 15.0389 0.324714 88.4439 140.088 0.0372589 0.189819 5.22642
43.6899 15.0389 0.323382 88.4129 140.452 0.037208 0.189407 5.23287
43.7593 15.0388 0.322062 88.382 140.815 0.0371574 0.188997 5.23932
43.8287 15.0388 0.320752 88.351 141.179 0.0371069 0.188589 5.24575
43.8979 15.0387 0.319452 88.32 141.543 0.0370566 0.188183 5.25216
43.9672 15.0387 0.318163 88.2891 141.906 0.0370064 0.187779 5.25857
44.0363 15.0386 0.316885 88.2581 142.27 0.0369565 0.187376 5.26497
44.1053 15.0385 0.315616 88.2271 142.634 0.0369067 0.186976 5.27136
44.1743 15.0385 0.314358 88.1961 142.998 0.0368571 0.186577 5.27773
44.2432 15.0384 0.31311 88.1652 143.361 0.0368076 0.186181 5.28409
44.3121 15.0384 0.311872 88.1342 143.725 0.0367583 0.185786 5.29045
44.3808 15.0383 0.310643 88.1032 144.089 0.0367092 0.185393 5.29679
44.4495 15.0383 0.309424 88.0723 144.453 0.0366603 0.185001 5.30312
44.5181 15.0382 0.308215 88.0413 144.818 0.0366115 0.184612 5.30944
44.5867 15.0382 0.307014 88.0103 145.182 0.0365628 0.184224 5.31576
44.6551 15.0381 0.305824 87.9793 145.546 0.0365144 0.183839 5.32206
44.7235 15.0381 0.304642 87.9484 145.91 0.0364661 0.183454 5.32835
44.7918 15.038 0.303469 87.9174 146.274 0.0364179 0.183072 5.33463
44.8601 15.038 0.302306 87.8865 146.639 0.03637 0.182691 5.3409
44.9283 15.0379 0.301151 87.8555 147.003 0.0363221 0.182313 5.34715
44.9964 15.0379 0.300005 87.8246 147.368 0.0362745 0.181935 5.3534
45.0645 15.0378 0.298868 87.7936 147.732 0.036227 0.18156 5.35964
45.1325 15.0377 0.297739 87.7627 148.097 0.0361796 0.181186 5.36587
45.2004 15.0377 0.296618 87.7318 148.461 0.0361324 0.180814 5.37209
45.2682 15.0376 0.295506 87.7008 148.826 0.0360853 0.180443 5.3783
45.336 15.0376 0.294403 87.6699 149.191 0.0360384 0.180075 5.3845
45.4037 15.0375 0.293307 87.639 149.556 0.0359917 0.179707 5.39069
45.4714 15.0375 0.292219 87.6081 149.921 0.0359451 0.179342 5.39687
45.539 15.0374 0.29114 87.5772 150.286 0.0358986 0.178978 5.40304
45.6065 15.0374 0.290068 87.5463 150.651 0.0358523 0.178615 5.4092
45.674 15.0373 0.289004 87.5155 151.016 0.0358062 0.178255 5.41535
45.7414 15.0373 0.287948 87.4846 151.381 0.0357601 0.177895 5.42149
45.8087 15.0372 0.2869 87.4538 151.746 0.0357143 0.177538 5.42763
45.876 15.0372 0.285858 87.4229 152.112 0.0356685 0.177182 5.43375
45.9432 15.0371 0.284825 87.3921 152.477 0.035623 0.176827 5.43986
46.0103 15.037 0.283799 87.3613 152.842 0.0355775 0.176474 5.44597
46.0774 15.037 0.28278 87.3304 153.208 0.0355322 0.176122 5.45206
46.1445 15.0369 0.281768 87.2996 153.574 0.0354871 0.175772 5.45815
46.2114 15.0369 0.280763 87.2688 153.939 0.035442 0.175424 5.46422
46.2783 15.0368 0.279766 87.2381 154.305 0.0353972 0.175077 5.47029
46.3452 15.0368 0.278775 87.2073 154.671 0.0353524 0.174731 5.47635
46.412 15.0367 0.277792 87.1766 155.037 0.0353078 0.174387 5.4824
46.4787 15.0367 0.276815 87.1458 155.403 0.0352633 0.174044 5.48844
46.5454 15.0366 0.275845 87.1151 155.769 0.035219 0.173703 5.49447
46.612 15.0366 0.274881 87.0844 156.136 0.0351748 0.173363 5.50049
46.6786 15.0365 0.273925 87.0537 156.502 0.0351307 0.173025 5.50651
46.7451 15.0365 0.272974 87.023 156.868 0.0350868 0.172688 5.51251
46.8115 15.0364 0.272031 86.9923 157.235 0.035043 0.172352 5.51851
46.8779 15.0363 0.271093 86.9617 157.601 0.0349993 0.172018 5.5245
46.9443 15.0363 0.270162 86.931 157.968 0.0349557 0.171685 5.53048
47.0105 15.0362 0.269237 86.9004 158.335 0.0349123 0.171354 5.53645
47.0768 15.0362 0.268319 86.8698 158.702 0.034869 0.171024 5.54241
47.1429 15.0361 0.267406 86.8392 159.069 0.0348259 0.170695 5.54836
47.2091 15.0361 0.2665 86.8086 159.436 0.0347828 0.170367 5.55431
47.2751 15.036 0.2656 86.7781 159.803 0.0347399 0.170041 5.56024
47.3412 15.036 0.264706 86.7475 160.17 0.0346972 0.169717 5.56617
47.4071 15.0359 0.263817 86.717 160.538 0.0346545 0.169393 5.57209
47.473 15.0359 0.262934 86.6865 160.905 0.034612 0.169071 5.578
47.5389 15.0358 0.262058 86.656 161.273 0.0345696 0.16875 5.58391
47.6047 15.0357 0.261187 86.6255 161.64 0.0345273 0.168431 5.5898
47.6704 15.0357 0.260321 86.595 162.008 0.0344851 0.168112 5.59569
47.7361 15.0356 0.259461 86.5646 162.376 0.0344431 0.167795 5.60157
47.8018 15.0356 0.258607 86.5342 162.744 0.0344011 0.16748 5.60744
47.8674 15.0355 0.257758 86.5038 163.112 0.0343593 0.167165 5.6133
47.933 15.0355 0.256915 86.4734 163.48 0.0343176 0.166852 5.61916
47.9985 15.0354 0.256077 86.443 163.848 0.0342761 0.16654 5.62501
48.0639 15.0354 0.255244 86.4127 164.217 0.0342346 0.166229 5.63085
48.1293 15.0353 0.254417 86.3823 164.585 0.0341933 0.16592 5.63668
48.1947 15.0353 0.253595 86.352 164.954 0.0341521 0.165611 5.6425
48.26 15.0352 0.252778 86.3217 165.322 0.034111 0.165304 5.64832
48.3253 15.0352 0.251966 86.2915 165.691 0.03407 0.164998 5.65413
48.3905 15.0351 0.251159 86.2612 166.06 0.0340291 0.164694 5.65993
48.4556 15.035 0.250358 86.231 166.429 0.0339884 0.16439 5.66572
48.5208 15.035 0.249561 86.2008 166.798 0.0339477 0.164088 5.6715
48.5858 15.0349 0.248769 86.1706 167.168 0.0339072 0.163786 5.67728
48.6509 15.0349 0.247982 86.1404 167.537 0.0338668 0.163486 5.68305
48.7159 15.0348 0.2472 86.1102 167.907 0.0338265 0.163188 5.68881
48.7808 15.0348 0.246423 86.0801 168.276 0.0337863 0.16289 5.69457
48.8457 15.0347 0.24565 86.05 168.646 0.0337462 0.162593 5.70032
48.9105 15.0347 0.244882 86.0199 169.016 0.0337062 0.162298 5.70606
48.9753 15.0346 0.244119 85.9898 169.386 0.0336663 0.162003 5.71179
49.0401 15.0346 0.243361 85.9598 169.756 0.0336266 0.16171 5.71752
49.1048 15.0345 0.242607 85.9298 170.126 0.0335869 0.161418 5.72323
49.1695 15.0345 0.241857 85.8998 170.496 0.0335474 0.161127 5.72894
49.2341 15.0344 0.241113 85.8698 170.867 0.0335079 0.160837 5.73465
49.2987 15.0344 0.240372 85.8398 171.237 0.0334686 0.160548 5.74034
49.3632 15.0343 0.239636 85.8099 171.608 0.0334294 0.16026 5.74603
